file,start_time,end_time,confidence,scientific_name,primary_label
H28_20230514_152500.ogg,33.0,36.0,0.1456119865179062,Sicalis flaveola,saffin
H28_20230514_152500.ogg,36.0,39.0,0.2195855677127838,Columbina talpacoti,rugdov
H28_20230514_152500.ogg,39.0,42.0,0.21575766801834106,Columbina talpacoti,rugdov
H28_20230514_152500.ogg,42.0,45.0,0.5768921375274658,Columbina talpacoti,rugdov
H28_20230514_152500.ogg,45.0,48.0,0.25344014167785645,Columbina talpacoti,rugdov
H04_20230509_090500.ogg,3.0,6.0,0.16462071239948273,Saltator maximus,butsal1
H04_20230509_090500.ogg,15.0,18.0,0.18834519386291504,Sporophila funerea,tbsfin1
H04_20230509_090500.ogg,18.0,21.0,0.45201805233955383,Sporophila funerea,tbsfin1
H04_20230509_090500.ogg,24.0,27.0,0.28015685081481934,Saltator maximus,butsal1
H04_20230509_090500.ogg,33.0,36.0,0.2525339126586914,Sporophila funerea,tbsfin1
H04_20230509_090500.ogg,36.0,39.0,0.1427820920944214,Sporophila funerea,tbsfin1
H04_20230509_090500.ogg,39.0,42.0,0.5321853756904602,Saltator maximus,butsal1
H04_20230509_090500.ogg,54.0,57.0,0.3031076192855835,Sporophila funerea,tbsfin1
H04_20230509_090500.ogg,57.0,60.0,0.6838347911834717,Sporophila funerea,tbsfin1
H27_20230423_163500.ogg,27.0,30.0,0.6905388832092285,Patagioenas cayennensis,pavpig2
H27_20230423_163500.ogg,30.0,33.0,0.8118414878845215,Patagioenas cayennensis,pavpig2
H88_20230430_104000.ogg,0.0,3.0,0.3632983863353729,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,3.0,6.0,0.2908650040626526,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,6.0,9.0,0.1234733834862709,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,9.0,12.0,0.4802676737308502,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,12.0,15.0,0.396334171295166,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,15.0,18.0,0.41651174426078796,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,18.0,21.0,0.4322572946548462,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,21.0,24.0,0.1509793996810913,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,24.0,27.0,0.11899320781230927,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,27.0,30.0,0.1120338886976242,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,33.0,36.0,0.12949427962303162,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,39.0,42.0,0.20658892393112183,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,42.0,45.0,0.312812477350235,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,45.0,48.0,0.21259450912475586,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,48.0,51.0,0.3173852860927582,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,54.0,57.0,0.3543313443660736,Cantorchilus leucotis,bubwre1
H88_20230430_104000.ogg,57.0,60.0,0.13704028725624084,Cantorchilus leucotis,bubwre1
H26_20230429_102500.ogg,9.0,12.0,0.8462737202644348,Leistes militaris,rebbla1
H26_20230429_102500.ogg,18.0,21.0,0.24114835262298584,Chrysomus icterocephalus,yehbla2
H26_20230429_102500.ogg,18.0,21.0,0.15767017006874084,Leistes militaris,rebbla1
H26_20230429_102500.ogg,21.0,24.0,0.4908446669578552,Leistes militaris,rebbla1
H26_20230429_102500.ogg,24.0,27.0,0.9799283742904663,Chrysomus icterocephalus,yehbla2
H26_20230429_102500.ogg,36.0,39.0,0.4623654782772064,Leistes militaris,rebbla1
H26_20230429_102500.ogg,36.0,39.0,0.16104446351528168,Porphyrio martinica,purgal2
H26_20230429_102500.ogg,54.0,57.0,0.9103708863258362,Chrysomus icterocephalus,yehbla2
H26_20230429_102500.ogg,57.0,60.0,0.34131938219070435,Leistes militaris,rebbla1
H22_20230510_162500.ogg,0.0,3.0,0.6201004385948181,Amazona ochrocephala,ywcpar
H22_20230510_162500.ogg,12.0,15.0,0.5628690123558044,Amazona ochrocephala,ywcpar
H22_20230510_162500.ogg,15.0,18.0,0.5745388865470886,Amazona ochrocephala,ywcpar
H22_20230510_162500.ogg,18.0,21.0,0.3846690356731415,Amazona ochrocephala,ywcpar
H22_20230510_162500.ogg,21.0,24.0,0.6174894571304321,Amazona ochrocephala,ywcpar
H22_20230510_162500.ogg,24.0,27.0,0.20905567705631256,Patagioenas cayennensis,pavpig2
H22_20230510_162500.ogg,27.0,30.0,0.6187502145767212,Patagioenas cayennensis,pavpig2
H22_20230510_162500.ogg,30.0,33.0,0.35248711705207825,Patagioenas cayennensis,pavpig2
H22_20230510_162500.ogg,33.0,36.0,0.6471611857414246,Amazona ochrocephala,ywcpar
H22_20230510_162500.ogg,42.0,45.0,0.4685170352458954,Patagioenas cayennensis,pavpig2
H22_20230510_162500.ogg,42.0,45.0,0.2326074242591858,Amazona ochrocephala,ywcpar
H22_20230510_162500.ogg,45.0,48.0,0.1333736628293991,Patagioenas cayennensis,pavpig2
H22_20230510_162500.ogg,48.0,51.0,0.24616794288158417,Amazona ochrocephala,ywcpar
H22_20230510_162500.ogg,51.0,54.0,0.5235002636909485,Amazona ochrocephala,ywcpar
H22_20230510_162500.ogg,54.0,57.0,0.6502276062965393,Amazona ochrocephala,ywcpar
H22_20230510_162500.ogg,57.0,60.0,0.2834968864917755,Amazona ochrocephala,ywcpar
H32_20230425_173500.ogg,0.0,3.0,0.2994834780693054,Amazona ochrocephala,ywcpar
H32_20230425_173500.ogg,6.0,9.0,0.2135300636291504,Amazona ochrocephala,ywcpar
H32_20230425_173500.ogg,9.0,12.0,0.9711284041404724,Colinus cristatus,crebob1
H32_20230425_173500.ogg,12.0,15.0,0.15571469068527222,Amazona ochrocephala,ywcpar
H32_20230425_173500.ogg,15.0,18.0,0.6381607055664062,Amazona ochrocephala,ywcpar
H32_20230425_173500.ogg,18.0,21.0,0.3113235831260681,Amazona ochrocephala,ywcpar
H32_20230425_173500.ogg,21.0,24.0,0.12475381046533585,Amazona ochrocephala,ywcpar
H32_20230425_173500.ogg,24.0,27.0,0.1119222417473793,Amazona ochrocephala,ywcpar
H32_20230425_173500.ogg,33.0,36.0,0.938058078289032,Colinus cristatus,crebob1
H32_20230425_173500.ogg,42.0,45.0,0.1625693440437317,Amazona ochrocephala,ywcpar
H32_20230425_173500.ogg,45.0,48.0,0.45311182737350464,Amazona ochrocephala,ywcpar
H30_20230511_023500.ogg,21.0,24.0,0.16547715663909912,Baryphthengus martii,rufmot1
H30_20230511_023500.ogg,24.0,27.0,0.47073113918304443,Baryphthengus martii,rufmot1
H79_20230515_055000.ogg,0.0,3.0,0.16932576894760132,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,18.0,21.0,0.5485069155693054,Thraupis palmarum,paltan1
H79_20230515_055000.ogg,18.0,21.0,0.22985883057117462,Thraupis episcopus,bugtan
H79_20230515_055000.ogg,18.0,21.0,0.17418186366558075,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,21.0,24.0,0.20482967793941498,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,24.0,27.0,0.36809682846069336,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,27.0,30.0,0.5478338003158569,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,30.0,33.0,0.4034395217895508,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,33.0,36.0,0.5858747363090515,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,36.0,39.0,0.10594264417886734,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,39.0,42.0,0.573522686958313,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,42.0,45.0,0.2734236717224121,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,45.0,48.0,0.25928065180778503,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,48.0,51.0,0.16058632731437683,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,54.0,57.0,0.27300819754600525,Thraupis episcopus,bugtan
H79_20230515_055000.ogg,54.0,57.0,0.14985676109790802,Amazona ochrocephala,ywcpar
H79_20230515_055000.ogg,54.0,57.0,0.11683959513902664,Thraupis palmarum,paltan1
H79_20230515_055000.ogg,57.0,60.0,0.30355045199394226,Thraupis palmarum,paltan1
H79_20230515_055000.ogg,57.0,60.0,0.13477537035942078,Thraupis episcopus,bugtan
H79_20230515_055000.ogg,57.0,60.0,0.11019027233123779,Amazona ochrocephala,ywcpar
H88_20230504_065500.ogg,24.0,27.0,0.23374783992767334,Amazona ochrocephala,ywcpar
H88_20230504_065500.ogg,27.0,30.0,0.2328726053237915,Amazona ochrocephala,ywcpar
H77_20230518_161500.ogg,6.0,9.0,0.14122158288955688,Patagioenas cayennensis,pavpig2
H77_20230518_161500.ogg,9.0,12.0,0.2364809364080429,Patagioenas cayennensis,pavpig2
H77_20230518_161500.ogg,12.0,15.0,0.18539868295192719,Leptotila verreauxi,whtdov
H77_20230518_161500.ogg,21.0,24.0,0.15034295618534088,Patagioenas cayennensis,pavpig2
H77_20230518_161500.ogg,30.0,33.0,0.30553242564201355,Leptotila verreauxi,whtdov
H77_20230518_161500.ogg,33.0,36.0,0.2191125452518463,Patagioenas cayennensis,pavpig2
H77_20230518_161500.ogg,45.0,48.0,0.11410943418741226,Leptotila verreauxi,whtdov
H18_20230430_224500.ogg,9.0,12.0,0.11110784113407135,Pulsatrix perspicillata,speowl1
H18_20230430_224500.ogg,33.0,36.0,0.10930336266756058,Pulsatrix perspicillata,speowl1
H18_20230430_224500.ogg,36.0,39.0,0.11867199093103409,Pulsatrix perspicillata,speowl1
H16_20230506_062500.ogg,6.0,9.0,0.13458359241485596,Amazona ochrocephala,ywcpar
H16_20230506_062500.ogg,12.0,15.0,0.6946972608566284,Amazona ochrocephala,ywcpar
H16_20230506_062500.ogg,24.0,27.0,0.4355681538581848,Amazona ochrocephala,ywcpar
H16_20230506_062500.ogg,27.0,30.0,0.19893482327461243,Amazona ochrocephala,ywcpar
H16_20230506_062500.ogg,30.0,33.0,0.42398348450660706,Amazona ochrocephala,ywcpar
H16_20230506_062500.ogg,36.0,39.0,0.6633914709091187,Amazona ochrocephala,ywcpar
H16_20230506_062500.ogg,39.0,42.0,0.30852946639060974,Amazona ochrocephala,ywcpar
H16_20230506_062500.ogg,42.0,45.0,0.6918764710426331,Amazona ochrocephala,ywcpar
H16_20230506_062500.ogg,48.0,51.0,0.21970772743225098,Todirostrum cinereum,cotfly1
H16_20230506_062500.ogg,51.0,54.0,0.21251855790615082,Todirostrum cinereum,cotfly1
O203_20230513_025000.ogg,9.0,12.0,0.22997727990150452,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,12.0,15.0,0.10373823344707489,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,15.0,18.0,0.20662422478199005,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,18.0,21.0,0.7542197108268738,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,21.0,24.0,0.6102018356323242,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,24.0,27.0,0.26943063735961914,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,27.0,30.0,0.3824303150177002,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,30.0,33.0,0.2435106784105301,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,33.0,36.0,0.197762593626976,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,33.0,36.0,0.17640803754329681,Megascops choliba,trsowl
O203_20230513_025000.ogg,36.0,39.0,0.32760265469551086,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,39.0,42.0,0.3081989884376526,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,42.0,45.0,0.1320815235376358,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,45.0,48.0,0.15937355160713196,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,48.0,51.0,0.1035090908408165,Nyctibius grandis,grepot1
O203_20230513_025000.ogg,51.0,54.0,0.16637279093265533,Megascops choliba,trsowl
H63_20230519_034000.ogg,51.0,54.0,0.14508496224880219,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,3.0,6.0,0.20818467438220978,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,6.0,9.0,0.11442185938358307,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,9.0,12.0,0.13760460913181305,Nyctibius grandis,grepot1
H73_20230430_193500.ogg,9.0,12.0,0.12113919109106064,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,12.0,15.0,0.19278539717197418,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,12.0,15.0,0.11552943289279938,Nyctibius grandis,grepot1
H73_20230430_193500.ogg,15.0,18.0,0.10419796407222748,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,18.0,21.0,0.10959086567163467,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,24.0,27.0,0.13025391101837158,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,30.0,33.0,0.12095698714256287,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,39.0,42.0,0.110092394053936,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,42.0,45.0,0.10383706539869308,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,51.0,54.0,0.1099865511059761,Pulsatrix perspicillata,speowl1
H73_20230430_193500.ogg,54.0,57.0,0.14785043895244598,Pulsatrix perspicillata,speowl1
O202_20230521_093500.ogg,9.0,12.0,0.13481397926807404,Manacus manacus,whbman1
O202_20230521_093500.ogg,33.0,36.0,0.24242165684700012,Sporophila funerea,tbsfin1
O202_20230521_093500.ogg,36.0,39.0,0.16845031082630157,Sporophila funerea,tbsfin1
O202_20230521_093500.ogg,48.0,51.0,0.3370847702026367,Sporophila funerea,tbsfin1
O203_20230428_235000.ogg,51.0,54.0,0.10055440664291382,Megascops choliba,trsowl
O202_20230502_112500.ogg,0.0,3.0,0.7382674217224121,Pheugopedius fasciatoventris,blbwre1
O202_20230502_112500.ogg,3.0,6.0,0.25882261991500854,Pheugopedius fasciatoventris,blbwre1
O202_20230502_112500.ogg,12.0,15.0,0.9385924339294434,Pheugopedius fasciatoventris,blbwre1
O202_20230502_112500.ogg,21.0,24.0,0.9529797434806824,Pheugopedius fasciatoventris,blbwre1
O202_20230502_112500.ogg,30.0,33.0,0.820326030254364,Pheugopedius fasciatoventris,blbwre1
O202_20230502_112500.ogg,42.0,45.0,0.9888761639595032,Pheugopedius fasciatoventris,blbwre1
O202_20230502_112500.ogg,54.0,57.0,0.8486901521682739,Pheugopedius fasciatoventris,blbwre1
H11_20230425_151000.ogg,3.0,6.0,0.14584703743457794,Quiscalus lugubris,cargra1
H11_20230425_151000.ogg,30.0,33.0,0.7512068748474121,Quiscalus lugubris,cargra1
H11_20230425_151000.ogg,42.0,45.0,0.9557021856307983,Quiscalus lugubris,cargra1
H11_20230425_151000.ogg,54.0,57.0,0.3021972179412842,Quiscalus lugubris,cargra1
H11_20230425_151000.ogg,57.0,60.0,0.9972323775291443,Quiscalus lugubris,cargra1
H21_20230511_005500.ogg,30.0,33.0,0.2432655543088913,Crypturellus soui,littin1
H02_20230512_041500.ogg,0.0,3.0,0.10970640182495117,Megascops choliba,trsowl
H02_20230512_041500.ogg,12.0,15.0,0.10244949162006378,Pulsatrix perspicillata,speowl1
H02_20230512_041500.ogg,15.0,18.0,0.1353955715894699,Nyctidromus albicollis,compau
H27_20230424_062500.ogg,45.0,48.0,0.1860792487859726,Dendroplex picus,stbwoo2
H27_20230424_062500.ogg,45.0,48.0,0.1323891431093216,Formicivora grisea,whfant1
H27_20230424_062500.ogg,48.0,51.0,0.12492232024669647,Tyrannus melancholicus,trokin
H85_20230515_185000.ogg,0.0,3.0,0.42555856704711914,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,3.0,6.0,0.49486738443374634,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,6.0,9.0,0.20498508214950562,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,9.0,12.0,0.256034255027771,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,12.0,15.0,0.7752473950386047,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,15.0,18.0,0.41435691714286804,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,18.0,21.0,0.2579597234725952,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,24.0,27.0,0.2721453607082367,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,27.0,30.0,0.21238036453723907,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,30.0,33.0,0.3246009051799774,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,36.0,39.0,0.14710089564323425,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,39.0,42.0,0.1690433919429779,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,45.0,48.0,0.28743836283683777,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,48.0,51.0,0.260606974363327,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,51.0,54.0,0.13230890035629272,Herpetotheres cachinnans,laufal1
H85_20230515_185000.ogg,57.0,60.0,0.17158491909503937,Herpetotheres cachinnans,laufal1
O203_20230429_014500.ogg,45.0,48.0,0.12207794189453125,Nyctibius griseus,compot1
O203_20230429_014500.ogg,45.0,48.0,0.11441849917173386,Megascops choliba,trsowl
O203_20230429_014500.ogg,48.0,51.0,0.1167878806591034,Megascops choliba,trsowl
H12_20230421_175500.ogg,3.0,6.0,0.14065459370613098,Megascops choliba,trsowl
H12_20230421_175500.ogg,6.0,9.0,0.2209940254688263,Megascops choliba,trsowl
H12_20230421_175500.ogg,9.0,12.0,0.14644743502140045,Megascops choliba,trsowl
H12_20230421_175500.ogg,18.0,21.0,0.12015753239393234,Megascops choliba,trsowl
H12_20230421_175500.ogg,48.0,51.0,0.2669750452041626,Megascops choliba,trsowl
H12_20230421_175500.ogg,51.0,54.0,0.15046681463718414,Megascops choliba,trsowl
H93_20230422_150000.ogg,3.0,6.0,0.12922541797161102,Tinamus major,gretin1
H93_20230422_150000.ogg,9.0,12.0,0.10214579105377197,Cantorchilus leucotis,bubwre1
H26_20230423_181000.ogg,0.0,3.0,0.35888373851776123,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,3.0,6.0,0.6640102863311768,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,6.0,9.0,0.5076679587364197,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,9.0,12.0,0.6767546534538269,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,15.0,18.0,0.6676355600357056,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,18.0,21.0,0.1817511022090912,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,21.0,24.0,0.45095688104629517,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,24.0,27.0,0.8297330141067505,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,27.0,30.0,0.6520375609397888,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,30.0,33.0,0.7772269248962402,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,33.0,36.0,0.6740592122077942,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,36.0,39.0,0.8900882005691528,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,39.0,42.0,0.534116804599762,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,42.0,45.0,0.7443180680274963,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,45.0,48.0,0.463828980922699,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,48.0,51.0,0.6132285594940186,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,51.0,54.0,0.7817714214324951,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,54.0,57.0,0.4895813465118408,Donacobius atricapilla,bkcdon
H26_20230423_181000.ogg,57.0,60.0,0.7460261583328247,Donacobius atricapilla,bkcdon
H06_20230510_101500.ogg,0.0,3.0,0.20701099932193756,Melanerpes rubricapillus,recwoo1
H06_20230510_101500.ogg,6.0,9.0,0.2401931881904602,Brotogeris jugularis,orcpar
H06_20230510_101500.ogg,9.0,12.0,0.8014979958534241,Brotogeris jugularis,orcpar
H06_20230510_101500.ogg,18.0,21.0,0.1218489482998848,Brotogeris jugularis,orcpar
H06_20230510_101500.ogg,24.0,27.0,0.4956318736076355,Brotogeris jugularis,orcpar
H06_20230510_101500.ogg,24.0,27.0,0.10297922790050507,Pitangus sulphuratus,grekis
H06_20230510_101500.ogg,27.0,30.0,0.15365193784236908,Brotogeris jugularis,orcpar
H85_20230422_220000.ogg,6.0,9.0,0.10443612933158875,Megascops choliba,trsowl
H85_20230422_220000.ogg,9.0,12.0,0.1175345852971077,Megascops choliba,trsowl
H85_20230422_220000.ogg,12.0,15.0,0.11551252007484436,Megascops choliba,trsowl
H85_20230422_220000.ogg,24.0,27.0,0.11719188094139099,Megascops choliba,trsowl
H85_20230422_220000.ogg,33.0,36.0,0.10616463422775269,Megascops choliba,trsowl
H85_20230422_220000.ogg,36.0,39.0,0.12957824766635895,Megascops choliba,trsowl
H85_20230422_220000.ogg,51.0,54.0,0.15362031757831573,Megascops choliba,trsowl
H71_20230509_031000.ogg,18.0,21.0,0.12702222168445587,Nyctibius griseus,compot1
H71_20230509_031000.ogg,21.0,24.0,0.1365811675786972,Nyctidromus albicollis,compau
H71_20230509_031000.ogg,48.0,51.0,0.11308757215738297,Nyctibius griseus,compot1
H19_20230506_220500.ogg,0.0,3.0,0.1701401174068451,Pulsatrix perspicillata,speowl1
H19_20230506_220500.ogg,3.0,6.0,0.10186410695314407,Pulsatrix perspicillata,speowl1
H19_20230506_220500.ogg,15.0,18.0,0.11050613224506378,Pulsatrix perspicillata,speowl1
H19_20230506_220500.ogg,21.0,24.0,0.11918897926807404,Pulsatrix perspicillata,speowl1
H19_20230506_220500.ogg,30.0,33.0,0.11345970630645752,Pulsatrix perspicillata,speowl1
H19_20230506_220500.ogg,33.0,36.0,0.14881092309951782,Pulsatrix perspicillata,speowl1
H19_20230506_220500.ogg,36.0,39.0,0.17173543572425842,Pulsatrix perspicillata,speowl1
H19_20230506_220500.ogg,39.0,42.0,0.10490257292985916,Pulsatrix perspicillata,speowl1
H19_20230506_220500.ogg,45.0,48.0,0.20072883367538452,Pulsatrix perspicillata,speowl1
H19_20230506_220500.ogg,57.0,60.0,0.14701218903064728,Pulsatrix perspicillata,speowl1
O201_20230426_181500.ogg,15.0,18.0,0.13285790383815765,Megascops choliba,trsowl
O201_20230426_181500.ogg,36.0,39.0,0.10954220592975616,Pulsatrix perspicillata,speowl1
O201_20230426_181500.ogg,51.0,54.0,0.14250169694423676,Megascops choliba,trsowl
O201_20230426_181500.ogg,57.0,60.0,0.13161730766296387,Megascops choliba,trsowl
O201_20230426_181500.ogg,57.0,60.0,0.11560329794883728,Pulsatrix perspicillata,speowl1
H69_20230430_043000.ogg,9.0,12.0,0.1284475326538086,Baryphthengus martii,rufmot1
H69_20230430_043000.ogg,9.0,12.0,0.12350324541330338,Pulsatrix perspicillata,speowl1
H67_20230502_020000.ogg,33.0,36.0,0.10943029820919037,Pulsatrix perspicillata,speowl1
H91_20230425_005000.ogg,3.0,6.0,0.10857270658016205,Pulsatrix perspicillata,speowl1
H91_20230425_005000.ogg,6.0,9.0,0.10280764847993851,Pulsatrix perspicillata,speowl1
H91_20230425_005000.ogg,12.0,15.0,0.12783652544021606,Pulsatrix perspicillata,speowl1
H91_20230425_005000.ogg,21.0,24.0,0.10535029321908951,Pulsatrix perspicillata,speowl1
H91_20230425_005000.ogg,48.0,51.0,0.13316406309604645,Pulsatrix perspicillata,speowl1
H84_20230502_085500.ogg,3.0,6.0,0.17381508648395538,Ceratopipra erythrocephala,gohman1
H84_20230502_085500.ogg,6.0,9.0,0.3202494978904724,Ceratopipra erythrocephala,gohman1
H84_20230502_085500.ogg,9.0,12.0,0.2878117263317108,Ceratopipra erythrocephala,gohman1
H84_20230502_085500.ogg,12.0,15.0,0.2766123116016388,Ceratopipra erythrocephala,gohman1
H84_20230502_085500.ogg,18.0,21.0,0.10506874322891235,Onychorhynchus coronatus,royfly1
H84_20230502_085500.ogg,21.0,24.0,0.17214113473892212,Ceratopipra erythrocephala,gohman1
H84_20230502_085500.ogg,27.0,30.0,0.12971726059913635,Galbula ruficauda,rutjac1
H32_20230422_080000.ogg,6.0,9.0,0.16219830513000488,Ortalis columbiana,colcha1
H32_20230422_080000.ogg,9.0,12.0,0.15269561111927032,Colinus cristatus,crebob1
H32_20230422_080000.ogg,12.0,15.0,0.4588369131088257,Campylorhynchus griseus,bicwre1
H32_20230422_080000.ogg,15.0,18.0,0.8183727264404297,Campylorhynchus griseus,bicwre1
H32_20230422_080000.ogg,18.0,21.0,0.9108626842498779,Campylorhynchus griseus,bicwre1
H32_20230422_080000.ogg,21.0,24.0,0.9803337454795837,Campylorhynchus griseus,bicwre1
H32_20230422_080000.ogg,24.0,27.0,0.859258234500885,Ortalis columbiana,colcha1
H32_20230422_080000.ogg,27.0,30.0,0.13582934439182281,Ortalis columbiana,colcha1
H32_20230422_080000.ogg,39.0,42.0,0.9428259134292603,Ortalis columbiana,colcha1
H32_20230422_080000.ogg,42.0,45.0,0.43374884128570557,Ortalis columbiana,colcha1
H32_20230422_080000.ogg,45.0,48.0,0.8747073411941528,Colinus cristatus,crebob1
H32_20230422_080000.ogg,57.0,60.0,0.20737144351005554,Ortalis columbiana,colcha1
H26_20230519_085000.ogg,0.0,3.0,0.7949729561805725,Machetornis rixosa,cattyr
H26_20230519_085000.ogg,3.0,6.0,0.2554132044315338,Chauna chavaria,norscr1
H26_20230519_085000.ogg,6.0,9.0,0.3306301534175873,Chauna chavaria,norscr1
H26_20230519_085000.ogg,6.0,9.0,0.11270240694284439,Chrysomus icterocephalus,yehbla2
H26_20230519_085000.ogg,9.0,12.0,0.2197616994380951,Chauna chavaria,norscr1
H26_20230519_085000.ogg,12.0,15.0,0.22519230842590332,Chauna chavaria,norscr1
H26_20230519_085000.ogg,15.0,18.0,0.14720439910888672,Chauna chavaria,norscr1
H26_20230519_085000.ogg,18.0,21.0,0.8547140955924988,Machetornis rixosa,cattyr
H26_20230519_085000.ogg,21.0,24.0,0.41671788692474365,Mesembrinibis cayennensis,greibi1
H26_20230519_085000.ogg,21.0,24.0,0.19909654557704926,Chauna chavaria,norscr1
H26_20230519_085000.ogg,24.0,27.0,0.3510510325431824,Chauna chavaria,norscr1
H26_20230519_085000.ogg,24.0,27.0,0.11586874723434448,Chrysomus icterocephalus,yehbla2
H26_20230519_085000.ogg,27.0,30.0,0.5121965408325195,Chauna chavaria,norscr1
H26_20230519_085000.ogg,27.0,30.0,0.1640561819076538,Leistes militaris,rebbla1
H26_20230519_085000.ogg,27.0,30.0,0.11949185281991959,Crotophaga ani,smbani
H26_20230519_085000.ogg,30.0,33.0,0.7363578081130981,Chauna chavaria,norscr1
H26_20230519_085000.ogg,30.0,33.0,0.4756834805011749,Chrysomus icterocephalus,yehbla2
H26_20230519_085000.ogg,30.0,33.0,0.21384431421756744,Crotophaga ani,smbani
H26_20230519_085000.ogg,30.0,33.0,0.1266791671514511,Leistes militaris,rebbla1
H26_20230519_085000.ogg,30.0,33.0,0.10083665698766708,Campylorhynchus griseus,bicwre1
H26_20230519_085000.ogg,33.0,36.0,0.7563034892082214,Machetornis rixosa,cattyr
